,county_x,FIPS,pop_count,POPESTIMATE2020,overcount,undercount,error,abs_error,overcount_5_prc,undercount_5_prc,overcount_10_prc,undercount_10_prc,annual_growth_rate,percent_error,abs_percent_error,total_housing,occ_housing,unocc_housing,total_group,total_inst,adult_jail,juvenille_jail,nursing_homes,other_inst,non_inst_total,college_housing,military_housing,other_non_inst,state_fips_x,county_fips_x,CENSUS2010POP,comp_change_cat,BIRTHS2020,DEATHS2020,NATURALINC2020,INTERNATIONALMIG2020,DOMESTICMIG2020,fatalityCount,pop_covid_est,county_y,0-5_pop,5-9_pop,10-14_pop,15-19_pop,20-24_pop,25-34_pop,35-44_pop,45-54_pop,55-59_pop,60-64_pop,65-74_pop,75-84_pop,85_plus_pop,white_pop,black_pop,ai_an_pop,asian_pop,black_w_other_race_pop,hisp_any_race_pop,male_pop,female_pop,state_fips_y,county_fips_y,farm_man,recreation,retirement_metro,retirement_non_metro,CENSUS2010HU,HUESTIMATESBASE2010,HUESTIMATE2020,HUESTIMATE042020,Area_name,PCTPOVALL_2020,POV017_2020,MEDHHINC_2020,Unemployed_2019,Employed_2019,Civilian_labor_force_2019,lessthanHSdiploma,HSdiploma,SomeCollege,College,over_65,under_20,norm_unocc,housing_perc_change
29,Davie County,37059,42712.0,43286.0,0,1,-574.0,574.0,0,0,0,0,4328.5,-1.3260638543639978,1.3260638543639978,18753.0,17256.0,1497.0,412.0,375.0,53.0,0.0,322.0,0.0,37.0,0.0,0.0,37.0,37,59,41240,Natural Decrease/Net In-Migration,401,490,-89,-11,692,197,42846,"Davie County, North Carolina",2076.0,2464.0,2788.0,2605.0,2153.0,4177.0,4705.0,6432.0,3434.0,2910.0,5034.0,2891.0,874.0,87.08589382248302,4.7012891004019774,0.6306889063438524,0.6815136533752253,5.27653282816615,6.79203437601072,20628.0,21915.0,37,59,0,0,1,0,18238,18231,19523,19469,Davie County,9.6,1143.0,65418.0,1.5824978052950145,45.67758628655916,20457.0,10.224250793457031,32.192928314208984,33.29612350463867,24.286699295043945,20.32758859677494,22.94737328466479,0.07982722764357703,-3.67764137860188
30,Duplin County,37061,48715.0,58794.0,0,1,-10079.0,10079.0,0,1,0,1,5879.3,-17.142905738680817,17.142905738680817,23704.0,19195.0,4509.0,426.0,271.0,0.0,0.0,271.0,0.0,155.0,0.0,0.0,155.0,37,61,58505,Natural Increase/Net Out-Migration,700,625,75,93,-176,936,58741,"Duplin County, North Carolina",3646.0,4451.0,3540.0,3776.0,3465.0,6629.0,6814.0,7451.0,4512.0,3767.0,6401.0,3180.0,1333.0,69.13290471816852,23.225159029832977,0.37758954995407695,0.31805966595230806,25.19814947103446,22.493791883525528,28746.0,30219.0,37,61,1,0,0,1,25728,25693,26074,26063,Duplin County,18.3,3665.0,49755.0,1.6906487056502364,41.11303874545021,25166.0,21.331104278564453,31.501483917236328,32.604087829589844,14.563324928283691,18.56311868558016,26.215260060550392,0.1902210597367533,-9.051145301768791
31,Durham County,37063,324833.0,327306.0,0,1,-2473.0,2473.0,0,0,0,0,32730.5,-0.7555620734114253,0.7555620734114253,144559.0,134653.0,9906.0,14333.0,4123.0,2758.0,4.0,1319.0,42.0,10210.0,2.4793312679877544,0.0,2095.0,37,63,267587,Natural Increase/Net In-Migration,4188,2429,1759,1271,1314,2991,321488,"Durham County, North Carolina",20402.0,18016.0,17558.0,20257.0,22146.0,57802.0,44612.0,38515.0,18849.0,17970.0,25813.0,10925.0,4800.0,49.36909192009924,34.51357445326392,0.25969581981387446,4.8278980525868755,36.534007931415864,13.153134986831894,151807.0,165858.0,37,63,1,0,0,0,120217,120250,145711,144800,Durham County,11.7,10397.0,65619.0,1.765626050240448,50.75006263252126,171887.0,10.392820358276367,17.714309692382812,22.4355411529541,49.45732879638672,12.690876427563197,23.291048743377758,0.06852565388526484,-0.1664364640883978
32,Edgecombe County,37065,48900.0,50829.0,0,1,-1929.0,1929.0,0,0,0,0,5082.8,-3.795077613173582,3.795077613173582,23059.0,19971.0,3088.0,694.0,390.0,124.0,22.0,244.0,0.0,304.0,0.0,0.0,304.0,37,65,56552,Natural Decrease/Net Out-Migration,572,730,-158,11,-450,534,51472,"Edgecombe County, North Carolina",2987.0,3195.0,3518.0,3052.0,3036.0,6416.0,5596.0,6204.0,3572.0,4217.0,6101.0,3099.0,1076.0,40.32540478860493,58.86403431112161,0.34625902535953884,0.16525998937614353,59.87920281728935,4.942060634677055,24168.0,27901.0,37,65,0,0,0,0,24838,24820,25063,25060,Edgecombe County,24.1,5022.0,45156.0,2.390367703476362,38.48000157390466,20774.0,16.97858428955078,37.89311218261719,28.924230575561523,16.204072952270508,20.216805367014892,25.088040291959313,0.13391734246931783,-7.984836392657622
33,Forsyth County,37067,382590.0,383843.0,0,1,-1253.0,1253.0,0,0,0,0,38384.2,-0.326435547867227,0.326435547867227,170176.0,156635.0,13541.0,10927.0,2657.0,913.0,80.0,1600.0,64.0,8270.0,1.9979522877843283,0.0,601.0,37,67,350670,Natural Increase/Net In-Migration,4367,3714,653,333,716,1060,382295,"Forsyth County, North Carolina",22479.0,24070.0,25414.0,27249.0,24799.0,49894.0,45369.0,49545.0,26106.0,23245.0,35406.0,17829.0,7094.0,63.25450770236789,25.7243195785777,0.3433695547398285,2.362945266684556,27.845759854940695,12.850045461295373,179533.0,198966.0,37,67,0,0,0,0,156872,156854,170696,170229,Forsyth County,13.0,15968.0,56158.0,1.7970889139570085,46.94810117678321,187105.0,10.961224555969238,25.10845375061035,30.002986907958984,33.927337646484375,15.717103086418144,25.847025997608398,0.07957056224144415,-0.03113453054414935
34,Franklin County,37069,68573.0,71859.0,0,1,-3286.0,3286.0,0,0,0,0,7185.8,-4.572844041804089,4.572844041804089,29358.0,26300.0,3058.0,1570.0,970.0,764.0,0.0,206.0,0.0,600.0,0.6721496263516052,0.0,117.0,37,69,60619,Natural Increase/Net In-Migration,752,714,38,60,1998,1525,69685,"Franklin County, North Carolina",3787.0,4124.0,4360.0,4288.0,3983.0,7966.0,8448.0,9585.0,5347.0,4637.0,7044.0,3488.0,970.0,63.14866613785329,22.80716402955788,0.8961995018021403,0.4327919954355056,25.167341599521286,8.17573303274468,33766.0,34261.0,37,69,0,0,1,0,26577,26555,30635,30406,Franklin County,12.0,2473.0,54868.0,1.7409092806746544,41.76929820899261,31266.0,13.454774856567385,29.771507263183597,35.6175651550293,21.15615463256836,16.006345760447545,23.043738432207515,0.10416240888343893,-3.4466881536538843
35,Gaston County,37071,227943.0,226568.0,1,0,1375.0,1375.0,0,0,0,0,22656.7,0.6068818191448042,0.6068818191448042,98136.0,90799.0,7337.0,3460.0,2367.0,686.0,26.0,1641.0,14.0,1093.0,0.33014370961477346,0.0,345.0,37,71,206086,Natural Increase/Net In-Migration,2561,2646,-85,71,1929,515,224529,"Gaston County, North Carolina",13133.0,13823.0,14378.0,13838.0,12851.0,29419.0,27682.0,31982.0,14617.0,14669.0,21530.0,10368.0,3829.0,74.3613396419618,16.249867589421278,0.29351011616821443,1.6613113943716677,18.179089721408143,7.1378129303343805,107131.0,114988.0,37,71,0,0,0,0,88686,88695,96201,95897,Gaston County,11.8,7914.0,60622.0,1.8546308393065216,46.35606087355673,109230.0,14.43126392364502,30.400529861450195,33.11636734008789,22.051837921142575,15.76877582006285,24.35118816425974,0.07476359338061465,2.334796708968998
36,Gates County,37073,10478.0,11464.0,0,1,-986.0,986.0,0,1,0,0,1146.3,-8.600837404047452,8.600837404047452,4767.0,4244.0,523.0,116.0,116.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,37,73,12197,Natural Decrease/Net Out-Migration,94,131,-37,1,-36,55,11562,"Gates County, North Carolina",422.0,640.0,800.0,760.0,509.0,1195.0,1068.0,1805.0,912.0,1047.0,1450.0,656.0,255.0,63.32868108862526,31.734124214933708,0.8112351709699931,1.5526866713189114,32.658757850662944,0.09595254710397766,5571.0,5948.0,37,73,1,0,1,0,5208,5204,5519,5512,Gates County,13.2,429.0,57680.0,1.8143754361479414,44.033496161898114,5256.0,11.063424110412598,39.18693542480469,37.2913703918457,12.458273887634276,20.594905792044663,22.871598046057223,0.10971260750996434,-13.515965166908563
37,Graham County,37075,8030.0,8474.0,0,1,-444.0,444.0,0,1,0,0,847.3,-5.239556289827709,5.239556289827709,5212.0,3317.0,1895.0,275.0,96.0,23.0,0.0,73.0,0.0,179.0,0.0,0.0,179.0,37,75,8861,Natural Decrease/Net Out-Migration,83,109,-26,-1,32,0,8441,"Graham County, North Carolina",380.0,337.0,683.0,533.0,407.0,797.0,1000.0,1184.0,551.0,633.0,1112.0,573.0,311.0,87.83337266934151,0.18881283927307055,9.01581307528912,0.0,0.18881283927307055,3.752655180552278,4003.0,4498.0,37,75,0,1,0,0,5930,5929,6079,6079,Graham County,16.6,390.0,42057.0,2.006136417276375,35.82723625206514,3206.0,17.967863082885742,34.3126106262207,34.426231384277344,13.293296813964844,23.55440169931555,22.810951144677837,0.363584036838066,-14.26221417996381
38,Granville County,37077,60992.0,60486.0,1,0,506.0,506.0,0,0,0,0,6048.5,0.8365572198525277,0.8365572198525277,24214.0,22461.0,1753.0,4276.0,3635.0,3119.0,97.0,121.0,298.0,641.0,0.0,0.0,641.0,37,77,59916,Natural Increase/Net In-Migration,582,632,-50,16,162,740,60443,"Granville County, North Carolina",2974.0,3226.0,3762.0,3742.0,3669.0,6962.0,7503.0,8934.0,5187.0,3677.0,6162.0,3038.0,987.0,59.691498859240156,29.15550705948484,0.35380087954237344,0.5356611447277055,32.02889924941309,8.16883245709751,30465.0,29358.0,37,77,1,0,0,1,22827,22832,25144,25063,Granville County,15.0,1851.0,53112.0,1.6433554872201832,47.885461098436,29958.0,13.941106796264648,30.826854705810547,31.432273864746094,23.79976463317871,16.841913831299806,22.656482491816288,0.07239613446766334,-3.387463591748793
39,Greene County,37079,20451.0,20928.0,0,1,-477.0,477.0,0,0,0,0,2092.7,-2.279243119266055,2.279243119266055,7846.0,6984.0,862.0,3397.0,3272.0,3129.0,0.0,143.0,0.0,125.0,0.0,0.0,125.0,37,79,21362,Natural Increase/Net Out-Migration,215,237,-22,1,33,95,21069,"Greene County, North Carolina",1024.0,1155.0,1318.0,1388.0,1063.0,2908.0,3086.0,2671.0,1373.0,1571.0,2071.0,1010.0,349.0,57.15309633027523,33.863723241590215,0.4921636085626911,0.047782874617737,36.58256880733945,15.3526376146789,11529.0,9458.0,37,79,0,0,0,0,8213,8209,8405,8398,Greene County,21.3,1225.0,47605.0,1.6676223241590213,43.745221712538225,9504.0,23.67178726196289,31.89706802368164,34.05146789550781,10.379679679870604,16.38952599388379,23.341934250764528,0.10986489931175121,-6.572993569897594
40,Guilford County,37081,541299.0,540521.0,1,0,778.0,778.0,0,0,0,0,54052.0,0.1439352032575977,0.1439352032575977,232277.0,216022.0,16255.0,25462.0,3356.0,892.0,102.0,2345.0,17.0,22106.0,3.7156743216267265,0.0,2022.0,37,81,488406,Natural Increase/Net In-Migration,6074,5065,1009,1087,520,4563,537174,"Guilford County, North Carolina",31237.0,32405.0,34188.0,40665.0,38316.0,73472.0,65229.0,70267.0,34744.0,31515.0,47613.0,22511.0,10794.0,53.29117647602961,33.75761533779446,0.47343211457094175,5.077138538558168,35.588256515473034,8.02540511839503,252457.0,280499.0,37,81,0,0,0,0,218017,218052,233159,232787,Guilford County,13.3,22542.0,55577.0,1.9536706251931009,46.277942947637555,260702.0,10.39913558959961,23.52440643310547,29.471704483032227,36.60475540161133,14.970371178918118,25.62250125342031,0.06998110015197372,-0.2190843990429019
41,Halifax County,37083,48622.0,49479.0,0,1,-857.0,857.0,0,0,0,0,4947.8,-1.7320479395299015,1.7320479395299015,24735.0,20707.0,4028.0,1296.0,1228.0,983.0,12.0,233.0,0.0,68.0,0.0,0.0,68.0,37,83,54691,Natural Decrease/Net Out-Migration,516,770,-254,14,-355,121,50010,"Halifax County, North Carolina",2765.0,2721.0,3495.0,2948.0,2701.0,5927.0,5412.0,6551.0,3897.0,3730.0,6132.0,3161.0,1238.0,40.57883142343216,53.434790517189114,3.579296267103216,0.7417288142444269,55.51243962084925,3.0517997534307484,24445.0,26233.0,37,83,0,0,0,0,25781,25759,26054,26050,Halifax County,23.9,3190.0,41098.0,2.281776107035308,38.614361648376075,20235.0,20.855525970458984,37.40568161010742,27.061140060424805,14.677652359008787,21.283776955880274,24.109218052102914,0.1628461693955933,-5.047984644913628
42,Harnett County,37085,133568.0,137058.0,0,1,-3490.0,3490.0,0,0,0,0,13705.7,-2.54636723139109,2.54636723139109,52876.0,48083.0,4793.0,3456.0,1901.0,966.0,23.0,912.0,0.0,1555.0,1.0236542193815756,0.0,152.0,37,85,114678,Natural Increase/Net In-Migration,1850,1175,675,71,133,1499,135976,"Harnett County, North Carolina",9844.0,10021.0,9793.0,8980.0,8115.0,21188.0,18350.0,16473.0,7312.0,7370.0,10208.0,5043.0,1631.0,65.49781844182755,20.55261276248012,0.9601774431262677,1.3206087933575565,22.84653212508573,12.7748836259102,66571.0,67757.0,37,85,0,0,0,0,46731,46734,53645,53493,Harnett County,14.4,6670.0,55586.0,1.7554611916123102,36.861036933269126,52927.0,11.909791946411133,28.895233154296875,37.1087646484375,22.086212158203125,12.317413066001254,28.19098483853551,0.09064603979120962,-1.1534219430579702
43,Haywood County,37087,62089.0,62972.0,0,1,-883.0,883.0,0,0,0,0,6297.1,-1.4022105062567491,1.4022105062567491,34889.0,27193.0,7696.0,949.0,615.0,86.0,43.0,486.0,0.0,334.0,0.0,0.0,334.0,37,87,59036,Natural Decrease/Net In-Migration,531,850,-319,6,778,0,62317,"Haywood County, North Carolina",2916.0,2896.0,3308.0,3202.0,2938.0,7076.0,6736.0,8006.0,4576.0,4910.0,8796.0,4918.0,1584.0,92.8698469160897,0.8591119862796164,0.5176904020834656,0.7431874483897605,1.57689131677571,4.060534840881662,30109.0,31753.0,37,87,0,1,0,0,34954,34948,36119,36024,Haywood County,13.6,2293.0,50492.0,1.580067331512418,45.55993139808169,29685.0,11.490922927856444,26.292863845825195,34.384788513183594,27.831422805786133,24.293336721082387,19.567426792860317,0.2205852847602396,-3.1506773262269596
44,Henderson County,37089,116281.0,118445.0,0,1,-2164.0,2164.0,0,0,0,0,11844.4,-1.8270083160960784,1.8270083160960784,56434.0,49317.0,7117.0,1349.0,956.0,155.0,21.0,780.0,0.0,393.0,0.021106842838448225,0.0,368.0,37,89,106740,Natural Decrease/Net In-Migration,1055,1553,-498,4,1598,2755,117417,"Henderson County, North Carolina",5509.0,6165.0,6478.0,6163.0,5236.0,11698.0,13206.0,14859.0,8448.0,8511.0,16874.0,9396.0,3755.0,88.9349487103719,3.5189328380260876,0.27270040947275104,1.366034868504369,4.4552323863396515,9.99197939972139,55747.0,60551.0,37,89,0,0,1,0,54710,54696,59397,59258,Henderson County,11.0,3663.0,60550.0,1.5036514838110515,44.60466883363586,54613.0,8.56167984008789,25.77725982666016,34.13028717041016,31.5307731628418,25.349318248976317,20.528515344674744,0.12611191834709573,-4.765601269026967
45,Hertford County,37091,21552.0,23108.0,0,1,-1556.0,1556.0,0,1,0,0,2310.7,-6.73359875367838,6.73359875367838,9803.0,8351.0,1452.0,2781.0,1677.0,1288.0,0.0,161.0,228.0,1104.0,4.535225895793665,0.0,56.0,37,91,24669,Natural Decrease/Net Out-Migration,206,317,-111,11,-429,254,23677,"Hertford County, North Carolina",1069.0,951.0,1573.0,1950.0,1626.0,2740.0,2569.0,2856.0,1765.0,1861.0,2743.0,1592.0,457.0,35.72355894062662,61.861692920200795,1.3501817552362818,0.8914661589060066,63.19456465293405,3.8298424787952223,11754.0,11998.0,37,91,0,0,0,0,10635,10641,10637,10639,Hertford County,20.7,1160.0,46632.0,1.9949800934741215,37.52812878656742,9133.0,15.944039344787598,34.40873336791992,33.64288711547852,16.00434112548828,20.737406958629045,23.987363683572788,0.14811792308476998,-7.857881379828931
46,Hoke County,37093,52082.0,55830.0,0,1,-3748.0,3748.0,0,1,0,0,5582.9,-6.713236611140963,6.713236611140963,20083.0,18590.0,1493.0,421.0,374.0,142.0,11.0,221.0,0.0,47.0,0.03044957907934802,0.0,30.0,37,93,46952,Natural Increase/Net In-Migration,846,422,424,38,201,67,55234,"Hoke County, North Carolina",4608.0,4314.0,3855.0,3501.0,3059.0,9643.0,7847.0,6356.0,3346.0,2591.0,3648.0,1211.0,611.0,43.0951101558302,32.81389933727387,7.517463729177861,1.3970983342289092,35.837363424682074,13.598423786494715,26979.0,27611.0,37,93,1,0,1,0,18211,18194,21600,21541,Hoke County,15.0,3113.0,53728.0,1.7463729177861365,34.03009134873724,19974.0,12.509573936462402,29.48401641845703,39.64768981933594,18.358720779418945,9.797599856707864,29.156367544331,0.07434148284618831,-6.768487999628615
47,Hyde County,37095,4589.0,4843.0,0,1,-254.0,254.0,0,1,0,0,484.2,-5.244683047697708,5.244683047697708,3146.0,1804.0,1342.0,567.0,551.0,531.0,0.0,20.0,0.0,16.0,0.0,0.0,16.0,37,95,5810,Natural Decrease/Net Out-Migration,34,56,-22,-2,-63,0,4937,"Hyde County, North Carolina",364.0,343.0,206.0,180.0,153.0,668.0,836.0,473.0,385.0,479.0,754.0,228.0,20.0,66.7148461697295,30.993186041709684,0.12389015073301672,0.0,32.37662605822837,13.978938674375389,2706.0,2383.0,37,95,1,1,0,0,3347,3349,3407,3407,Hyde County,20.0,213.0,45548.0,3.324385711335949,36.010737146396856,1905.0,21.57168960571289,36.976322174072266,30.99141311645508,10.460577964782717,20.689655172413794,22.568655791864547,0.42657342657342656,-7.660698561784561
48,Iredell County,37097,186693.0,185770.0,1,0,923.0,923.0,0,0,0,0,18576.9,0.4968509447165851,0.4968509447165851,79372.0,72706.0,6666.0,1720.0,1504.0,324.0,48.0,1091.0,41.0,216.0,0.0,0.0,216.0,37,97,159437,Natural Increase/Net In-Migration,1921,1814,107,138,3680,457,181806,"Iredell County, North Carolina",9885.0,10702.0,12704.0,11853.0,10180.0,21384.0,22606.0,26859.0,13027.0,11257.0,17208.0,8158.0,3030.0,77.05603703504333,11.62997254669753,0.29606502664585244,2.349679711471174,12.637670237390322,7.513592076223287,88179.0,90674.0,37,97,0,0,1,0,69013,69022,78641,78347,Iredell County,9.7,5579.0,61892.0,1.7144856543037088,46.19852505786726,89008.0,9.669794082641602,27.5587100982666,33.06349182128906,29.70800399780273,15.285568175701137,24.301017387091566,0.083984276571083,1.3082823847754221
49,Jackson County,37099,43109.0,44033.0,0,1,-924.0,924.0,0,0,0,0,4403.2,-2.0984261803647266,2.0984261803647266,26649.0,16876.0,9773.0,4597.0,193.0,0.0,0.0,158.0,35.0,4404.0,9.624599732019167,0.0,166.0,37,99,40271,Natural Increase/Net In-Migration,365,405,-40,17,319,53,43938,"Jackson County, North Carolina",1848.0,2011.0,1933.0,4456.0,5159.0,4766.0,4586.0,4617.0,2371.0,3066.0,5334.0,2339.0,949.0,81.8454341062385,2.041650580246633,7.369472895328504,0.7221856335021462,3.0726954783912066,6.047736924579293,21095.0,22340.0,37,99,0,1,0,0,25948,25925,28561,28382,Jackson County,16.6,1411.0,49488.0,1.839529443826221,43.07678332159971,19778.0,12.002283096313477,28.09333610534668,31.47566795349121,28.428714752197266,19.580768968727998,23.273454000408783,0.3667304589290405,-6.10598266506941
50,Johnston County,37101,215999.0,216246.0,0,1,-247.0,247.0,0,0,0,0,21624.5,-0.1142217659517401,0.1142217659517401,84340.0,79053.0,5287.0,1737.0,1429.0,865.0,13.0,543.0,8.0,308.0,0.0,0.0,308.0,37,101,168878,Natural Increase/Net In-Migration,2481,1794,687,123,5680,1555,209339,"Johnston County, North Carolina",12776.0,12244.0,17613.0,13899.0,11180.0,25102.0,28082.0,30368.0,12870.0,12074.0,17174.0,6992.0,2934.0,70.4239615992897,15.20906745095863,0.4490256467171648,0.6168900233992768,16.710135678810246,12.914920969636432,99822.0,103486.0,37,101,0,0,1,0,67682,67679,82457,81814,Johnston County,11.4,7353.0,63882.0,1.6615336237433294,44.19457469733544,99162.0,11.78722095489502,27.74565696716309,36.51066589355469,23.95645904541016,12.532023713733434,26.1424488776671,0.06268674413089874,3.0874911384359645
51,Jones County,37103,9172.0,9250.0,0,1,-78.0,78.0,0,0,0,0,924.9,-0.8432432432432432,0.8432432432432432,4635.0,3873.0,762.0,83.0,74.0,6.0,0.0,68.0,0.0,9.0,0.0,0.0,9.0,37,103,10153,Natural Decrease/Net Out-Migration,84,126,-42,0,-47,201,9419,"Jones County, North Carolina",419.0,509.0,500.0,536.0,330.0,1182.0,895.0,1278.0,808.0,792.0,1364.0,664.0,176.0,65.71891891891892,30.162162162162158,0.9621621621621621,0.3783783783783784,31.891891891891895,5.189189189189189,4671.0,4782.0,37,103,1,0,0,0,4838,4845,5042,5037,Jones County,18.3,476.0,44972.0,1.772972972972973,44.475675675675674,4278.0,17.72593879699707,35.71727752685547,32.350887298583984,14.205894470214844,23.827027027027025,21.232432432432432,0.16440129449838187,-7.980941036331149
52,Lee County,37105,63285.0,62353.0,1,0,932.0,932.0,0,0,0,0,6235.2,1.4947155710230462,1.4947155710230462,26583.0,24575.0,2008.0,1029.0,854.0,416.0,0.0,438.0,0.0,175.0,0.0,0.0,175.0,37,105,57866,Natural Increase/Net In-Migration,791,624,167,65,346,239,61779,"Lee County, North Carolina",3916.0,3897.0,4429.0,4004.0,3438.0,7583.0,7893.0,7928.0,3909.0,4052.0,5882.0,2832.0,1320.0,71.0727631389027,19.2356422305262,0.6751880422754318,1.4369797764341732,20.61007489615576,18.861963337770433,29511.0,31572.0,37,105,1,0,0,0,24136,24129,24871,24834,Lee County,15.4,3268.0,57025.0,1.8315077061248055,39.76713229515821,25938.0,14.889248847961426,27.626270294189453,36.993648529052734,20.490833282470703,16.092248969576445,26.054881080300866,0.07553699732912011,7.042763952645567
53,Lenoir County,37107,55122.0,55720.0,0,1,-598.0,598.0,0,0,0,0,5571.9,-1.0732232591529074,1.0732232591529074,26577.0,22930.0,3647.0,1374.0,1053.0,94.0,74.0,747.0,138.0,321.0,0.0,0.0,321.0,37,107,59495,Natural Decrease/Net Out-Migration,620,805,-185,9,-179,459,55949,"Lenoir County, North Carolina",3256.0,3565.0,3752.0,3304.0,3183.0,6564.0,5937.0,7234.0,4419.0,4027.0,6415.0,3206.0,1488.0,53.61629576453697,39.251615218951905,0.20279971284996412,0.3499641062455133,42.67408470926059,7.957645369705671,27180.0,29170.0,37,107,0,0,0,0,27437,27435,27783,27768,Lenoir County,17.2,3149.0,40586.0,1.8503230437903806,47.97738693467337,27764.0,18.87757682800293,32.020870208740234,33.58361053466797,15.517943382263184,19.93718592964824,24.904881550610195,0.1372239154155849,-4.289109766637856
54,Lincoln County,37109,86810.0,88097.0,0,1,-1287.0,1287.0,0,0,0,0,8809.6,-1.4608897011248965,1.4608897011248965,37170.0,34306.0,2864.0,800.0,642.0,218.0,0.0,424.0,0.0,158.0,0.0,0.0,158.0,37,109,78265,Natural Increase/Net In-Migration,874,965,-91,31,1535,16,86111,"Lincoln County, North Carolina",4305.0,4798.0,5399.0,5191.0,4008.0,9591.0,10515.0,12978.0,6575.0,6238.0,9317.0,4184.0,1481.0,85.18678275083147,4.756121093794341,0.17140197736585808,0.7968489278863072,5.932097574264731,6.904888929248441,41833.0,42747.0,37,109,1,0,1,0,33641,33523,38229,38055,Lincoln County,11.9,2383.0,56183.0,1.7265060104203322,47.79277387425224,43625.0,11.20911979675293,30.7314510345459,35.00386047363281,23.05556869506836,17.006254469505205,22.3537691408334,0.0770513855259618,-2.3255813953488373
55,McDowell County,37111,44578.0,45782.0,0,1,-1204.0,1204.0,0,0,0,0,4578.1,-2.629854527980429,2.629854527980429,21242.0,18058.0,3184.0,1437.0,1214.0,944.0,15.0,255.0,0.0,223.0,0.0,0.0,223.0,37,111,44996,Natural Decrease/Net In-Migration,423,554,-131,5,124,78,45756,"McDowell County, North Carolina",2005.0,3008.0,2501.0,2535.0,2139.0,5399.0,5522.0,6268.0,3511.0,3187.0,5475.0,2814.0,1038.0,90.03101655672535,3.6520903411821237,0.16818837097549255,1.0156830195273252,4.556375868245162,6.111572233628937,22941.0,22461.0,37,111,1,0,0,0,20808,20799,21714,21685,McDowell County,15.2,1986.0,47579.0,1.6993578262199118,43.55205102442008,20717.0,15.41819667816162,31.85403823852539,34.33491897583008,18.392847061157227,20.37263553361583,21.949674544580837,0.14989172394313152,-2.042886788102375
56,Macon County,37113,37014.0,35994.0,1,0,1020.0,1020.0,0,0,0,0,3599.3,2.8338056342723785,2.8338056342723785,26948.0,16379.0,10569.0,318.0,229.0,78.0,26.0,64.0,61.0,89.0,0.0,0.0,89.0,37,113,33922,Natural Decrease/Net In-Migration,325,467,-142,20,390,102,35858,"Macon County, North Carolina",1641.0,1325.0,2185.0,1819.0,1619.0,3663.0,3320.0,4073.0,2736.0,2698.0,5873.0,3129.0,1091.0,90.97627382341501,1.4502417069511586,0.6223259432127577,0.9140412290937379,1.8503083847307884,7.0650663999555485,16923.0,18249.0,37,113,0,1,0,1,25245,25273,25692,25699,Macon County,12.9,1181.0,51973.0,1.6558315274768018,41.4457965216425,15514.0,10.969416618347168,32.422977447509766,32.72392272949219,23.883684158325195,28.040784575206978,19.364338500861255,0.3921997921923705,4.86011128837698
57,Madison County,37115,21193.0,21740.0,0,1,-547.0,547.0,0,0,0,0,2173.9,-2.516099356025759,2.516099356025759,11045.0,8920.0,2125.0,870.0,194.0,0.0,7.0,187.0,0.0,676.0,2.7092916283348667,0.0,87.0,37,115,20764,Natural Decrease/Net In-Migration,197,275,-78,7,174,0,21755,"Madison County, North Carolina",983.0,1092.0,997.0,1517.0,1416.0,2414.0,2491.0,2700.0,1551.0,1630.0,2863.0,1557.0,397.0,94.27782888684453,1.4719411223551058,0.3311867525298988,0.49218031278748847,2.516099356025759,2.4517019319227233,10619.0,10989.0,37,115,0,0,0,0,10608,10610,11244,11220,Madison County,14.0,732.0,49373.0,1.6559337626494939,44.434222631094755,10020.0,11.24783706665039,32.12202835083008,26.54617691040039,30.08395767211914,22.1573137074517,21.10855565777369,0.1923947487550928,-1.5597147950089127
58,Martin County,37117,22031.0,22178.0,0,1,-147.0,147.0,0,0,0,0,2217.7,-0.6628190098295609,0.6628190098295609,11080.0,9554.0,1526.0,194.0,184.0,0.0,4.0,180.0,0.0,10.0,0.0,0.0,10.0,37,117,24505,Natural Decrease/Net Out-Migration,228,320,-92,0,-181,206,22440,"Martin County, North Carolina",1186.0,1051.0,1606.0,1338.0,1042.0,2375.0,2384.0,2863.0,2028.0,1568.0,3088.0,1545.0,570.0,54.70285868879069,42.938948507529986,0.30210118135088826,0.653801064117594,43.732527730183065,4.247452430336369,10539.0,12105.0,37,117,1,0,0,0,11704,11704,11572,11576,Martin County,20.1,1408.0,42264.0,1.9884570294886823,38.51113716295428,8982.0,16.765117645263672,34.8699836730957,33.25010681152344,15.114791870117188,23.460185769681665,23.360988366850034,0.13772563176895306,-4.2847270214236355
